system:index,EVI,LAI,NDVI,Specie,date,elev,elev_code,lat,long,pies,radius_m,site_code,site_name,sp_code,.geo
2000_06_09_00000000000000000007,3553,1.94,6252,Pinus_pinaster,2020-10-06T00:00:00Z,1770,high,37.135,-3.198,40,9.0,PIPIN_JEREZ_H,JEREZ_H,pinaster,"{""type"":""Point"",""coordinates"":[-3.1980003890155833,37.13500117220457]}"
2000_06_09_00000000000000000000,2231,1.59,4258,Pinus_halepensis,2018-12-28T00:00:00Z,1212,medium,37.08871,-2.68649,41,10.0,PIHAL_NACIMIENTO_M,NAC_HALEPENSIS,halepensis,"{""type"":""Point"",""coordinates"":[-2.686487988972699,37.088711244168756]}"
2000_06_09_0000000000000000000b,1280,1.33,2519,Pinus_halepensis,2022-06-13T00:00:00Z,974,low,37.1101,-2.69854,41,8.7,PIHAL_NACIMIENTO_L,NAC_HALEPENSIS_2,halepensis,"{""type"":""Point"",""coordinates"":[-2.6985409391201634,37.11010155192212]}"
2000_06_09_0000000000000000000c,2190,1.36,4480,Pinus_halepensis,2022-06-15T00:00:00Z,1359,high,37.16982,-3.05232,40,11.3,PIHAL_RAGUA_H,RAG PIHA 3,halepensis,"{""type"":""Point"",""coordinates"":[-3.052321557599505,37.16981783322988]}"
2000_06_09_00000000000000000008,3771,3.11,6239,Pinus_sylvestris,2018-11-28T00:00:00Z,1633,low,36.95607,-3.30093,37,13.0,PISYL_PORTUGOS_L,PORTUGOS_L,sylvestris,"{""type"":""Point"",""coordinates"":[-3.3009298186322735,36.9560663651319]}"
2000_06_09_00000000000000000009,4171,3.36,6333,Pinus_sylvestris,2018-12-11T00:00:00Z,1748,medium,36.96002,-3.30361,47,9.0,PISYL_PORTUGOS_M,PORTUGOS_M,sylvestris,"{""type"":""Point"",""coordinates"":[-3.3036097383653944,36.96001712866525]}"
2000_06_09_0000000000000000000a,2010,3.63,3569,Pinus_sylvestris,2018-11-28T00:00:00Z,2000,high,36.96598,-3.31321,35,9.0,PISYL_PORTUGOS_H,PORTUGOS_H,sylvestris,"{""type"":""Point"",""coordinates"":[-3.313214642034517,36.9659789467737]}"
2000_06_25_00000000000000000001,2604,1.84,5216,Pinus_nigra,2018-05-10T00:00:00Z,1646,medium,37.14336,-3.14902,39,9.0,PINIG_LANTEIRA_M,LANTEIRA_M,nigra,"{""type"":""Point"",""coordinates"":[-3.14901716394348,37.14335752757873]}"
2000_06_25_00000000000000000002,2456,1.29,4634,Pinus_nigra,2021-10-27T00:00:00Z,1585,low,37.14837,-3.14652,40,13.3,PINIG_LANTEIRA_L2,LANTEIRA_L2,nigra,"{""type"":""Point"",""coordinates"":[-3.14652006735355,37.1483695571628]}"
2000_06_25_00000000000000000003,2328,1.95,4668,Pinus_nigra,2020-10-06T00:00:00Z,1810,high,37.132,-3.147,41,8.9,PINIG_LANTEIRA_H,LANTEIRA_H,nigra,"{""type"":""Point"",""coordinates"":[-3.1470016502673217,37.1320001971956]}"
2000_06_25_00000000000000000004,2253,1.08,4037,Pinus_pinaster,2021-10-27T00:00:00Z,1433,low2,37.15454,-3.13756,37,12.1,PIPIN_LANTEIRA_L2,LANTERIA_L2,pinaster,"{""type"":""Point"",""coordinates"":[-3.137561733337176,37.15454095302077]}"
2000_06_25_00000000000000000005,2377,1.48,4273,Pinus_pinaster,2021-10-26T00:00:00Z,1353,low,37.18253,-3.17767,41,11.6,PIPIN_JEREZ_L,JEREZ_L,pinaster,"{""type"":""Point"",""coordinates"":[-3.177671347312922,37.18253073033325]}"
2000_06_25_00000000000000000006,3526,1.73,6034,Pinus_pinaster,2018-05-09T00:00:00Z,1605,medium,37.16089,-3.19681,33,11.0,PIPIN_JEREZ_M,JEREZ_M,pinaster,"{""type"":""Point"",""coordinates"":[-3.196805349933258,37.160890712920875]}"
2000_06_25_00000000000000000007,3832,1.94,6351,Pinus_pinaster,2020-10-06T00:00:00Z,1770,high,37.135,-3.198,40,9.0,PIPIN_JEREZ_H,JEREZ_H,pinaster,"{""type"":""Point"",""coordinates"":[-3.1980003890155833,37.13500117220457]}"
2000_06_25_00000000000000000000,2044,1.59,3627,Pinus_halepensis,2018-12-28T00:00:00Z,1212,medium,37.08871,-2.68649,41,10.0,PIHAL_NACIMIENTO_M,NAC_HALEPENSIS,halepensis,"{""type"":""Point"",""coordinates"":[-2.686487988972699,37.088711244168756]}"
2000_06_25_0000000000000000000b,1059,1.33,1949,Pinus_halepensis,2022-06-13T00:00:00Z,974,low,37.1101,-2.69854,41,8.7,PIHAL_NACIMIENTO_L,NAC_HALEPENSIS_2,halepensis,"{""type"":""Point"",""coordinates"":[-2.6985409391201634,37.11010155192212]}"
2000_06_25_0000000000000000000c,2049,1.36,3686,Pinus_halepensis,2022-06-15T00:00:00Z,1359,high,37.16982,-3.05232,40,11.3,PIHAL_RAGUA_H,RAG PIHA 3,halepensis,"{""type"":""Point"",""coordinates"":[-3.052321557599505,37.16981783322988]}"
2000_06_25_00000000000000000008,3312,3.11,5513,Pinus_sylvestris,2018-11-28T00:00:00Z,1633,low,36.95607,-3.30093,37,13.0,PISYL_PORTUGOS_L,PORTUGOS_L,sylvestris,"{""type"":""Point"",""coordinates"":[-3.3009298186322735,36.9560663651319]}"
2000_06_25_00000000000000000009,3599,3.36,5794,Pinus_sylvestris,2018-12-11T00:00:00Z,1748,medium,36.96002,-3.30361,47,9.0,PISYL_PORTUGOS_M,PORTUGOS_M,sylvestris,"{""type"":""Point"",""coordinates"":[-3.3036097383653944,36.96001712866525]}"
2000_06_25_0000000000000000000a,3274,3.63,5615,Pinus_sylvestris,2018-11-28T00:00:00Z,2000,high,36.96598,-3.31321,35,9.0,PISYL_PORTUGOS_H,PORTUGOS_H,sylvestris,"{""type"":""Point"",""coordinates"":[-3.313214642034517,36.9659789467737]}"
2000_07_11_00000000000000000001,2666,1.84,5514,Pinus_nigra,2018-05-10T00:00:00Z,1646,medium,37.14336,-3.14902,39,9.0,PINIG_LANTEIRA_M,LANTEIRA_M,nigra,"{""type"":""Point"",""coordinates"":[-3.14901716394348,37.14335752757873]}"
2000_07_11_00000000000000000002,2542,1.29,5031,Pinus_nigra,2021-10-27T00:00:00Z,1585,low,37.14837,-3.14652,40,13.3,PINIG_LANTEIRA_L2,LANTEIRA_L2,nigra,"{""type"":""Point"",""coordinates"":[-3.14652006735355,37.1483695571628]}"
2000_07_11_00000000000000000003,2413,1.95,5011,Pinus_nigra,2020-10-06T00:00:00Z,1810,high,37.132,-3.147,41,8.9,PINIG_LANTEIRA_H,LANTEIRA_H,nigra,"{""type"":""Point"",""coordinates"":[-3.1470016502673217,37.1320001971956]}"
2000_07_11_00000000000000000004,2106,1.08,3851,Pinus_pinaster,2021-10-27T00:00:00Z,1433,low2,37.15454,-3.13756,37,12.1,PIPIN_LANTEIRA_L2,LANTERIA_L2,pinaster,"{""type"":""Point"",""coordinates"":[-3.137561733337176,37.15454095302077]}"
2000_07_11_00000000000000000005,2230,1.48,4596,Pinus_pinaster,2021-10-26T00:00:00Z,1353,low,37.18253,-3.17767,41,11.6,PIPIN_JEREZ_L,JEREZ_L,pinaster,"{""type"":""Point"",""coordinates"":[-3.177671347312922,37.18253073033325]}"
2000_07_11_00000000000000000006,3545,1.73,6488,Pinus_pinaster,2018-05-09T00:00:00Z,1605,medium,37.16089,-3.19681,33,11.0,PIPIN_JEREZ_M,JEREZ_M,pinaster,"{""type"":""Point"",""coordinates"":[-3.196805349933258,37.160890712920875]}"
2000_07_11_00000000000000000007,2557,1.94,4871,Pinus_pinaster,2020-10-06T00:00:00Z,1770,high,37.135,-3.198,40,9.0,PIPIN_JEREZ_H,JEREZ_H,pinaster,"{""type"":""Point"",""coordinates"":[-3.1980003890155833,37.13500117220457]}"
2000_07_11_00000000000000000000,1953,1.59,3747,Pinus_halepensis,2018-12-28T00:00:00Z,1212,medium,37.08871,-2.68649,41,10.0,PIHAL_NACIMIENTO_M,NAC_HALEPENSIS,halepensis,"{""type"":""Point"",""coordinates"":[-2.686487988972699,37.088711244168756]}"
2000_07_11_0000000000000000000b,1390,1.33,2665,Pinus_halepensis,2022-06-13T00:00:00Z,974,low,37.1101,-2.69854,41,8.7,PIHAL_NACIMIENTO_L,NAC_HALEPENSIS_2,halepensis,"{""type"":""Point"",""coordinates"":[-2.6985409391201634,37.11010155192212]}"
2000_07_11_0000000000000000000c,1959,1.36,4087,Pinus_halepensis,2022-06-15T00:00:00Z,1359,high,37.16982,-3.05232,40,11.3,PIHAL_RAGUA_H,RAG PIHA 3,halepensis,"{""type"":""Point"",""coordinates"":[-3.052321557599505,37.16981783322988]}"
2000_07_11_00000000000000000008,3143,3.11,5354,Pinus_sylvestris,2018-11-28T00:00:00Z,1633,low,36.95607,-3.30093,37,13.0,PISYL_PORTUGOS_L,PORTUGOS_L,sylvestris,"{""type"":""Point"",""coordinates"":[-3.3009298186322735,36.9560663651319]}"
2000_07_11_00000000000000000009,4408,3.36,6167,Pinus_sylvestris,2018-12-11T00:00:00Z,1748,medium,36.96002,-3.30361,47,9.0,PISYL_PORTUGOS_M,PORTUGOS_M,sylvestris,"{""type"":""Point"",""coordinates"":[-3.3036097383653944,36.96001712866525]}"
2000_07_11_0000000000000000000a,3741,3.63,5651,Pinus_sylvestris,2018-11-28T00:00:00Z,2000,high,36.96598,-3.31321,35,9.0,PISYL_PORTUGOS_H,PORTUGOS_H,sylvestris,"{""type"":""Point"",""coordinates"":[-3.313214642034517,36.9659789467737]}"
2000_07_27_00000000000000000001,2484,1.84,5182,Pinus_nigra,2018-05-10T00:00:00Z,1646,medium,37.14336,-3.14902,39,9.0,PINIG_LANTEIRA_M,LANTEIRA_M,nigra,"{""type"":""Point"",""coordinates"":[-3.14901716394348,37.14335752757873]}"
2000_07_27_00000000000000000002,2066,1.29,4039,Pinus_nigra,2021-10-27T00:00:00Z,1585,low,37.14837,-3.14652,40,13.3,PINIG_LANTEIRA_L2,LANTEIRA_L2,nigra,"{""type"":""Point"",""coordinates"":[-3.14652006735355,37.1483695571628]}"
2000_07_27_00000000000000000003,2559,1.95,4892,Pinus_nigra,2020-10-06T00:00:00Z,1810,high,37.132,-3.147,41,8.9,PINIG_LANTEIRA_H,LANTEIRA_H,nigra,"{""type"":""Point"",""coordinates"":[-3.1470016502673217,37.1320001971956]}"
2000_07_27_00000000000000000004,1875,1.08,3478,Pinus_pinaster,2021-10-27T00:00:00Z,1433,low2,37.15454,-3.13756,37,12.1,PIPIN_LANTEIRA_L2,LANTERIA_L2,pinaster,"{""type"":""Point"",""coordinates"":[-3.137561733337176,37.15454095302077]}"
2000_07_27_00000000000000000005,1725,1.48,3955,Pinus_pinaster,2021-10-26T00:00:00Z,1353,low,37.18253,-3.17767,41,11.6,PIPIN_JEREZ_L,JEREZ_L,pinaster,"{""type"":""Point"",""coordinates"":[-3.177671347312922,37.18253073033325]}"
2000_07_27_00000000000000000006,3071,1.73,5698,Pinus_pinaster,2018-05-09T00:00:00Z,1605,medium,37.16089,-3.19681,33,11.0,PIPIN_JEREZ_M,JEREZ_M,pinaster,"{""type"":""Point"",""coordinates"":[-3.196805349933258,37.160890712920875]}"
2000_07_27_00000000000000000007,2905,1.94,5297,Pinus_pinaster,2020-10-06T00:00:00Z,1770,high,37.135,-3.198,40,9.0,PIPIN_JEREZ_H,JEREZ_H,pinaster,"{""type"":""Point"",""coordinates"":[-3.1980003890155833,37.13500117220457]}"
2000_07_27_00000000000000000000,1797,1.59,3404,Pinus_halepensis,2018-12-28T00:00:00Z,1212,medium,37.08871,-2.68649,41,10.0,PIHAL_NACIMIENTO_M,NAC_HALEPENSIS,halepensis,"{""type"":""Point"",""coordinates"":[-2.686487988972699,37.088711244168756]}"
2000_07_27_0000000000000000000b,1151,1.33,2160,Pinus_halepensis,2022-06-13T00:00:00Z,974,low,37.1101,-2.69854,41,8.7,PIHAL_NACIMIENTO_L,NAC_HALEPENSIS_2,halepensis,"{""type"":""Point"",""coordinates"":[-2.6985409391201634,37.11010155192212]}"
2000_07_27_0000000000000000000c,1775,1.36,3654,Pinus_halepensis,2022-06-15T00:00:00Z,1359,high,37.16982,-3.05232,40,11.3,PIHAL_RAGUA_H,RAG PIHA 3,halepensis,"{""type"":""Point"",""coordinates"":[-3.052321557599505,37.16981783322988]}"
2000_07_27_00000000000000000008,3406,3.11,5764,Pinus_sylvestris,2018-11-28T00:00:00Z,1633,low,36.95607,-3.30093,37,13.0,PISYL_PORTUGOS_L,PORTUGOS_L,sylvestris,"{""type"":""Point"",""coordinates"":[-3.3009298186322735,36.9560663651319]}"
2000_07_27_00000000000000000009,4025,3.36,6075,Pinus_sylvestris,2018-12-11T00:00:00Z,1748,medium,36.96002,-3.30361,47,9.0,PISYL_PORTUGOS_M,PORTUGOS_M,sylvestris,"{""type"":""Point"",""coordinates"":[-3.3036097383653944,36.96001712866525]}"
2000_07_27_0000000000000000000a,3093,3.63,5041,Pinus_sylvestris,2018-11-28T00:00:00Z,2000,high,36.96598,-3.31321,35,9.0,PISYL_PORTUGOS_H,PORTUGOS_H,sylvestris,"{""type"":""Point"",""coordinates"":[-3.313214642034517,36.9659789467737]}"
2000_08_12_00000000000000000001,2364,1.84,5846,Pinus_nigra,2018-05-10T00:00:00Z,1646,medium,37.14336,-3.14902,39,9.0,PINIG_LANTEIRA_M,LANTEIRA_M,nigra,"{""type"":""Point"",""coordinates"":[-3.14901716394348,37.14335752757873]}"
2000_08_12_00000000000000000002,2150,1.29,4885,Pinus_nigra,2021-10-27T00:00:00Z,1585,low,37.14837,-3.14652,40,13.3,PINIG_LANTEIRA_L2,LANTEIRA_L2,nigra,"{""type"":""Point"",""coordinates"":[-3.14652006735355,37.1483695571628]}"
2000_08_12_00000000000000000003,2936,1.95,4979,Pinus_nigra,2020-10-06T00:00:00Z,1810,high,37.132,-3.147,41,8.9,PINIG_LANTEIRA_H,LANTEIRA_H,nigra,"{""type"":""Point"",""coordinates"":[-3.1470016502673217,37.1320001971956]}"
2000_08_12_00000000000000000004,1791,1.08,3871,Pinus_pinaster,2021-10-27T00:00:00Z,1433,low2,37.15454,-3.13756,37,12.1,PIPIN_LANTEIRA_L2,LANTERIA_L2,pinaster,"{""type"":""Point"",""coordinates"":[-3.137561733337176,37.15454095302077]}"
2000_08_12_00000000000000000005,2110,1.48,4731,Pinus_pinaster,2021-10-26T00:00:00Z,1353,low,37.18253,-3.17767,41,11.6,PIPIN_JEREZ_L,JEREZ_L,pinaster,"{""type"":""Point"",""coordinates"":[-3.177671347312922,37.18253073033325]}"
2000_08_12_00000000000000000006,2879,1.73,6034,Pinus_pinaster,2018-05-09T00:00:00Z,1605,medium,37.16089,-3.19681,33,11.0,PIPIN_JEREZ_M,JEREZ_M,pinaster,"{""type"":""Point"",""coordinates"":[-3.196805349933258,37.160890712920875]}"
2000_08_12_00000000000000000007,3409,1.94,6525,Pinus_pinaster,2020-10-06T00:00:00Z,1770,high,37.135,-3.198,40,9.0,PIPIN_JEREZ_H,JEREZ_H,pinaster,"{""type"":""Point"",""coordinates"":[-3.1980003890155833,37.13500117220457]}"
2000_08_12_00000000000000000000,2079,1.59,3848,Pinus_halepensis,2018-12-28T00:00:00Z,1212,medium,37.08871,-2.68649,41,10.0,PIHAL_NACIMIENTO_M,NAC_HALEPENSIS,halepensis,"{""type"":""Point"",""coordinates"":[-2.686487988972699,37.088711244168756]}"
2000_08_12_0000000000000000000b,1203,1.33,2180,Pinus_halepensis,2022-06-13T00:00:00Z,974,low,37.1101,-2.69854,41,8.7,PIHAL_NACIMIENTO_L,NAC_HALEPENSIS_2,halepensis,"{""type"":""Point"",""coordinates"":[-2.6985409391201634,37.11010155192212]}"
2000_08_12_0000000000000000000c,1777,1.36,4068,Pinus_halepensis,2022-06-15T00:00:00Z,1359,high,37.16982,-3.05232,40,11.3,PIHAL_RAGUA_H,RAG PIHA 3,halepensis,"{""type"":""Point"",""coordinates"":[-3.052321557599505,37.16981783322988]}"
2000_08_12_00000000000000000008,3386,3.11,6076,Pinus_sylvestris,2018-11-28T00:00:00Z,1633,low,36.95607,-3.30093,37,13.0,PISYL_PORTUGOS_L,PORTUGOS_L,sylvestris,"{""type"":""Point"",""coordinates"":[-3.3009298186322735,36.9560663651319]}"
2000_08_12_00000000000000000009,3091,3.36,5671,Pinus_sylvestris,2018-12-11T00:00:00Z,1748,medium,36.96002,-3.30361,47,9.0,PISYL_PORTUGOS_M,PORTUGOS_M,sylvestris,"{""type"":""Point"",""coordinates"":[-3.3036097383653944,36.96001712866525]}"
2000_08_12_0000000000000000000a,2735,3.63,4516,Pinus_sylvestris,2018-11-28T00:00:00Z,2000,high,36.96598,-3.31321,35,9.0,PISYL_PORTUGOS_H,PORTUGOS_H,sylvestris,"{""type"":""Point"",""coordinates"":[-3.313214642034517,36.9659789467737]}"
2000_08_28_00000000000000000001,2620,1.84,5576,Pinus_nigra,2018-05-10T00:00:00Z,1646,medium,37.14336,-3.14902,39,9.0,PINIG_LANTEIRA_M,LANTEIRA_M,nigra,"{""type"":""Point"",""coordinates"":[-3.14901716394348,37.14335752757873]}"
2000_08_28_00000000000000000002,2360,1.29,4791,Pinus_nigra,2021-10-27T00:00:00Z,1585,low,37.14837,-3.14652,40,13.3,PINIG_LANTEIRA_L2,LANTEIRA_L2,nigra,"{""type"":""Point"",""coordinates"":[-3.14652006735355,37.1483695571628]}"
2000_08_28_00000000000000000003,2923,1.95,5910,Pinus_nigra,2020-10-06T00:00:00Z,1810,high,37.132,-3.147,41,8.9,PINIG_LANTEIRA_H,LANTEIRA_H,nigra,"{""type"":""Point"",""coordinates"":[-3.1470016502673217,37.1320001971956]}"
2000_08_28_00000000000000000004,2274,1.08,4190,Pinus_pinaster,2021-10-27T00:00:00Z,1433,low2,37.15454,-3.13756,37,12.1,PIPIN_LANTEIRA_L2,LANTERIA_L2,pinaster,"{""type"":""Point"",""coordinates"":[-3.137561733337176,37.15454095302077]}"
2000_08_28_00000000000000000005,2437,1.48,5169,Pinus_pinaster,2021-10-26T00:00:00Z,1353,low,37.18253,-3.17767,41,11.6,PIPIN_JEREZ_L,JEREZ_L,pinaster,"{""type"":""Point"",""coordinates"":[-3.177671347312922,37.18253073033325]}"
2000_08_28_00000000000000000006,3374,1.73,6524,Pinus_pinaster,2018-05-09T00:00:00Z,1605,medium,37.16089,-3.19681,33,11.0,PIPIN_JEREZ_M,JEREZ_M,pinaster,"{""type"":""Point"",""coordinates"":[-3.196805349933258,37.160890712920875]}"
2000_08_28_00000000000000000007,3068,1.94,5887,Pinus_pinaster,2020-10-06T00:00:00Z,1770,high,37.135,-3.198,40,9.0,PIPIN_JEREZ_H,JEREZ_H,pinaster,"{""type"":""Point"",""coordinates"":[-3.1980003890155833,37.13500117220457]}"
2000_08_28_00000000000000000000,1960,1.59,4038,Pinus_halepensis,2018-12-28T00:00:00Z,1212,medium,37.08871,-2.68649,41,10.0,PIHAL_NACIMIENTO_M,NAC_HALEPENSIS,halepensis,"{""type"":""Point"",""coordinates"":[-2.686487988972699,37.088711244168756]}"
2000_08_28_0000000000000000000b,952,1.33,1890,Pinus_halepensis,2022-06-13T00:00:00Z,974,low,37.1101,-2.69854,41,8.7,PIHAL_NACIMIENTO_L,NAC_HALEPENSIS_2,halepensis,"{""type"":""Point"",""coordinates"":[-2.6985409391201634,37.11010155192212]}"
2000_08_28_0000000000000000000c,1989,1.36,4365,Pinus_halepensis,2022-06-15T00:00:00Z,1359,high,37.16982,-3.05232,40,11.3,PIHAL_RAGUA_H,RAG PIHA 3,halepensis,"{""type"":""Point"",""coordinates"":[-3.052321557599505,37.16981783322988]}"
2000_08_28_00000000000000000008,2848,3.11,5068,Pinus_sylvestris,2018-11-28T00:00:00Z,1633,low,36.95607,-3.30093,37,13.0,PISYL_PORTUGOS_L,PORTUGOS_L,sylvestris,"{""type"":""Point"",""coordinates"":[-3.3009298186322735,36.9560663651319]}"
2000_08_28_00000000000000000009,3695,3.36,5675,Pinus_sylvestris,2018-12-11T00:00:00Z,1748,medium,36.96002,-3.30361,47,9.0,PISYL_PORTUGOS_M,PORTUGOS_M,sylvestris,"{""type"":""Point"",""coordinates"":[-3.3036097383653944,36.96001712866525]}"
2000_08_28_0000000000000000000a,3349,3.63,5206,Pinus_sylvestris,2018-11-28T00:00:00Z,2000,high,36.96598,-3.31321,35,9.0,PISYL_PORTUGOS_H,PORTUGOS_H,sylvestris,"{""type"":""Point"",""coordinates"":[-3.313214642034517,36.9659789467737]}"
2000_09_13_00000000000000000001,2491,1.84,5848,Pinus_nigra,2018-05-10T00:00:00Z,1646,medium,37.14336,-3.14902,39,9.0,PINIG_LANTEIRA_M,LANTEIRA_M,nigra,"{""type"":""Point"",""coordinates"":[-3.14901716394348,37.14335752757873]}"
2000_09_13_00000000000000000002,2351,1.29,5281,Pinus_nigra,2021-10-27T00:00:00Z,1585,low,37.14837,-3.14652,40,13.3,PINIG_LANTEIRA_L2,LANTEIRA_L2,nigra,"{""type"":""Point"",""coordinates"":[-3.14652006735355,37.1483695571628]}"
2000_09_13_00000000000000000003,2470,1.95,5466,Pinus_nigra,2020-10-06T00:00:00Z,1810,high,37.132,-3.147,41,8.9,PINIG_LANTEIRA_H,LANTEIRA_H,nigra,"{""type"":""Point"",""coordinates"":[-3.1470016502673217,37.1320001971956]}"
2000_09_13_00000000000000000004,1914,1.08,4079,Pinus_pinaster,2021-10-27T00:00:00Z,1433,low2,37.15454,-3.13756,37,12.1,PIPIN_LANTEIRA_L2,LANTERIA_L2,pinaster,"{""type"":""Point"",""coordinates"":[-3.137561733337176,37.15454095302077]}"
2000_09_13_00000000000000000005,2117,1.48,4645,Pinus_pinaster,2021-10-26T00:00:00Z,1353,low,37.18253,-3.17767,41,11.6,PIPIN_JEREZ_L,JEREZ_L,pinaster,"{""type"":""Point"",""coordinates"":[-3.177671347312922,37.18253073033325]}"
2000_09_13_00000000000000000006,3154,1.73,6526,Pinus_pinaster,2018-05-09T00:00:00Z,1605,medium,37.16089,-3.19681,33,11.0,PIPIN_JEREZ_M,JEREZ_M,pinaster,"{""type"":""Point"",""coordinates"":[-3.196805349933258,37.160890712920875]}"
2000_09_13_00000000000000000007,2542,1.94,5069,Pinus_pinaster,2020-10-06T00:00:00Z,1770,high,37.135,-3.198,40,9.0,PIPIN_JEREZ_H,JEREZ_H,pinaster,"{""type"":""Point"",""coordinates"":[-3.1980003890155833,37.13500117220457]}"
2000_09_13_00000000000000000000,1857,1.59,4067,Pinus_halepensis,2018-12-28T00:00:00Z,1212,medium,37.08871,-2.68649,41,10.0,PIHAL_NACIMIENTO_M,NAC_HALEPENSIS,halepensis,"{""type"":""Point"",""coordinates"":[-2.686487988972699,37.088711244168756]}"
2000_09_13_0000000000000000000b,1209,1.33,2612,Pinus_halepensis,2022-06-13T00:00:00Z,974,low,37.1101,-2.69854,41,8.7,PIHAL_NACIMIENTO_L,NAC_HALEPENSIS_2,halepensis,"{""type"":""Point"",""coordinates"":[-2.6985409391201634,37.11010155192212]}"
2000_09_13_0000000000000000000c,1873,1.36,4182,Pinus_halepensis,2022-06-15T00:00:00Z,1359,high,37.16982,-3.05232,40,11.3,PIHAL_RAGUA_H,RAG PIHA 3,halepensis,"{""type"":""Point"",""coordinates"":[-3.052321557599505,37.16981783322988]}"
2000_09_13_00000000000000000008,2934,3.11,5459,Pinus_sylvestris,2018-11-28T00:00:00Z,1633,low,36.95607,-3.30093,37,13.0,PISYL_PORTUGOS_L,PORTUGOS_L,sylvestris,"{""type"":""Point"",""coordinates"":[-3.3009298186322735,36.9560663651319]}"
2000_09_13_00000000000000000009,3457,3.36,5791,Pinus_sylvestris,2018-12-11T00:00:00Z,1748,medium,36.96002,-3.30361,47,9.0,PISYL_PORTUGOS_M,PORTUGOS_M,sylvestris,"{""type"":""Point"",""coordinates"":[-3.3036097383653944,36.96001712866525]}"
2000_09_13_0000000000000000000a,2891,3.63,5249,Pinus_sylvestris,2018-11-28T00:00:00Z,2000,high,36.96598,-3.31321,35,9.0,PISYL_PORTUGOS_H,PORTUGOS_H,sylvestris,"{""type"":""Point"",""coordinates"":[-3.313214642034517,36.9659789467737]}"
2000_09_29_00000000000000000001,2442,1.84,6110,Pinus_nigra,2018-05-10T00:00:00Z,1646,medium,37.14336,-3.14902,39,9.0,PINIG_LANTEIRA_M,LANTEIRA_M,nigra,"{""type"":""Point"",""coordinates"":[-3.14901716394348,37.14335752757873]}"
2000_09_29_00000000000000000002,2147,1.29,5071,Pinus_nigra,2021-10-27T00:00:00Z,1585,low,37.14837,-3.14652,40,13.3,PINIG_LANTEIRA_L2,LANTEIRA_L2,nigra,"{""type"":""Point"",""coordinates"":[-3.14652006735355,37.1483695571628]}"
2000_09_29_00000000000000000003,2177,1.95,5354,Pinus_nigra,2020-10-06T00:00:00Z,1810,high,37.132,-3.147,41,8.9,PINIG_LANTEIRA_H,LANTEIRA_H,nigra,"{""type"":""Point"",""coordinates"":[-3.1470016502673217,37.1320001971956]}"
2000_09_29_00000000000000000004,1824,1.08,4197,Pinus_pinaster,2021-10-27T00:00:00Z,1433,low2,37.15454,-3.13756,37,12.1,PIPIN_LANTEIRA_L2,LANTERIA_L2,pinaster,"{""type"":""Point"",""coordinates"":[-3.137561733337176,37.15454095302077]}"
2000_09_29_00000000000000000005,2170,1.48,5288,Pinus_pinaster,2021-10-26T00:00:00Z,1353,low,37.18253,-3.17767,41,11.6,PIPIN_JEREZ_L,JEREZ_L,pinaster,"{""type"":""Point"",""coordinates"":[-3.177671347312922,37.18253073033325]}"
2000_09_29_00000000000000000006,2705,1.73,5839,Pinus_pinaster,2018-05-09T00:00:00Z,1605,medium,37.16089,-3.19681,33,11.0,PIPIN_JEREZ_M,JEREZ_M,pinaster,"{""type"":""Point"",""coordinates"":[-3.196805349933258,37.160890712920875]}"
2000_09_29_00000000000000000007,2489,1.94,5061,Pinus_pinaster,2020-10-06T00:00:00Z,1770,high,37.135,-3.198,40,9.0,PIPIN_JEREZ_H,JEREZ_H,pinaster,"{""type"":""Point"",""coordinates"":[-3.1980003890155833,37.13500117220457]}"
2000_09_29_00000000000000000000,1993,1.59,4828,Pinus_halepensis,2018-12-28T00:00:00Z,1212,medium,37.08871,-2.68649,41,10.0,PIHAL_NACIMIENTO_M,NAC_HALEPENSIS,halepensis,"{""type"":""Point"",""coordinates"":[-2.686487988972699,37.088711244168756]}"
2000_09_29_0000000000000000000b,1137,1.33,2496,Pinus_halepensis,2022-06-13T00:00:00Z,974,low,37.1101,-2.69854,41,8.7,PIHAL_NACIMIENTO_L,NAC_HALEPENSIS_2,halepensis,"{""type"":""Point"",""coordinates"":[-2.6985409391201634,37.11010155192212]}"
2000_09_29_0000000000000000000c,2188,1.36,4847,Pinus_halepensis,2022-06-15T00:00:00Z,1359,high,37.16982,-3.05232,40,11.3,PIHAL_RAGUA_H,RAG PIHA 3,halepensis,"{""type"":""Point"",""coordinates"":[-3.052321557599505,37.16981783322988]}"
2000_09_29_00000000000000000008,3287,3.11,5668,Pinus_sylvestris,2018-11-28T00:00:00Z,1633,low,36.95607,-3.30093,37,13.0,PISYL_PORTUGOS_L,PORTUGOS_L,sylvestris,"{""type"":""Point"",""coordinates"":[-3.3009298186322735,36.9560663651319]}"
