system:index,EVI,NDVI,date,label,.geo
1_1_LT05_199034_19870930_9,,,19870930,PISYL_PORTUGOS_M,"{""type"":""Point"",""coordinates"":[-3.3036077849499996,36.9600170228]}"
1_1_LT05_199034_19870930_10,,,19870930,PISYL_PORTUGOS_H,"{""type"":""Point"",""coordinates"":[-3.3132139944999994,36.96597766679999]}"
1_1_LT05_199034_19870930_11,0.14974916477779332,0.24000250426507647,19870930,PIHAL_NACIMIENTO_L,"{""type"":""Point"",""coordinates"":[-2.6985399999999995,37.1101]}"
1_1_LT05_199034_19870930_12,,,19870930,PIHAL_RAGUA_H,"{""type"":""Point"",""coordinates"":[-3.0523200000000004,37.16982]}"
1_1_LT05_199034_19880104_0,0.1793394009101365,0.4851573429261018,19880104,PIHAL_NACIMIENTO_M,"{""type"":""Point"",""coordinates"":[-2.68648579006,37.0887117751]}"
1_1_LT05_199034_19880104_1,,,19880104,PINIG_LANTEIRA_M,"{""type"":""Point"",""coordinates"":[-3.1490168057199996,37.14335688760001]}"
1_1_LT05_199034_19880104_2,,,19880104,PINIG_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.14652,37.14837]}"
1_1_LT05_199034_19880104_3,,,19880104,PINIG_LANTEIRA_H,"{""type"":""Point"",""coordinates"":[-3.1469999999999994,37.132]}"
1_1_LT05_199034_19880104_4,,,19880104,PIPIN_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.13756,37.15454]}"
1_1_LT05_199034_19880104_5,,,19880104,PIPIN_JEREZ_L,"{""type"":""Point"",""coordinates"":[-3.17767,37.18252999999999]}"
1_1_LT05_199034_19880104_6,,,19880104,PIPIN_JEREZ_M,"{""type"":""Point"",""coordinates"":[-3.1968052292599998,37.1608918758]}"
1_1_LT05_199034_19880104_7,,,19880104,PIPIN_JEREZ_H,"{""type"":""Point"",""coordinates"":[-3.1980000000000004,37.135000000000005]}"
1_1_LT05_199034_19880104_8,,,19880104,PISYL_PORTUGOS_L,"{""type"":""Point"",""coordinates"":[-3.3009300056300006,36.9560664917]}"
1_1_LT05_199034_19880104_9,,,19880104,PISYL_PORTUGOS_M,"{""type"":""Point"",""coordinates"":[-3.3036077849499996,36.9600170228]}"
1_1_LT05_199034_19880104_10,,,19880104,PISYL_PORTUGOS_H,"{""type"":""Point"",""coordinates"":[-3.3132139944999994,36.96597766679999]}"
1_1_LT05_199034_19880104_11,0.19100260108772754,0.421826597828022,19880104,PIHAL_NACIMIENTO_L,"{""type"":""Point"",""coordinates"":[-2.6985399999999995,37.1101]}"
1_1_LT05_199034_19880104_12,,,19880104,PIHAL_RAGUA_H,"{""type"":""Point"",""coordinates"":[-3.0523200000000004,37.16982]}"
1_1_LT05_199034_19880527_0,0.23168205930215358,0.3734602073445497,19880527,PIHAL_NACIMIENTO_M,"{""type"":""Point"",""coordinates"":[-2.68648579006,37.0887117751]}"
1_1_LT05_199034_19880527_1,,,19880527,PINIG_LANTEIRA_M,"{""type"":""Point"",""coordinates"":[-3.1490168057199996,37.14335688760001]}"
1_1_LT05_199034_19880527_2,,,19880527,PINIG_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.14652,37.14837]}"
1_1_LT05_199034_19880527_3,,,19880527,PINIG_LANTEIRA_H,"{""type"":""Point"",""coordinates"":[-3.1469999999999994,37.132]}"
1_1_LT05_199034_19880527_4,,,19880527,PIPIN_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.13756,37.15454]}"
1_1_LT05_199034_19880527_5,,,19880527,PIPIN_JEREZ_L,"{""type"":""Point"",""coordinates"":[-3.17767,37.18252999999999]}"
1_1_LT05_199034_19880527_6,,,19880527,PIPIN_JEREZ_M,"{""type"":""Point"",""coordinates"":[-3.1968052292599998,37.1608918758]}"
1_1_LT05_199034_19880527_7,,,19880527,PIPIN_JEREZ_H,"{""type"":""Point"",""coordinates"":[-3.1980000000000004,37.135000000000005]}"
1_1_LT05_199034_19880527_8,,,19880527,PISYL_PORTUGOS_L,"{""type"":""Point"",""coordinates"":[-3.3009300056300006,36.9560664917]}"
1_1_LT05_199034_19880527_9,,,19880527,PISYL_PORTUGOS_M,"{""type"":""Point"",""coordinates"":[-3.3036077849499996,36.9600170228]}"
1_1_LT05_199034_19880527_10,,,19880527,PISYL_PORTUGOS_H,"{""type"":""Point"",""coordinates"":[-3.3132139944999994,36.96597766679999]}"
1_1_LT05_199034_19880527_11,0.1684474208885027,0.26702766419862245,19880527,PIHAL_NACIMIENTO_L,"{""type"":""Point"",""coordinates"":[-2.6985399999999995,37.1101]}"
1_1_LT05_199034_19880527_12,,,19880527,PIHAL_RAGUA_H,"{""type"":""Point"",""coordinates"":[-3.0523200000000004,37.16982]}"
1_1_LT05_199034_19880612_0,0.21100159966974558,0.3387865777878205,19880612,PIHAL_NACIMIENTO_M,"{""type"":""Point"",""coordinates"":[-2.68648579006,37.0887117751]}"
1_1_LT05_199034_19880612_1,,,19880612,PINIG_LANTEIRA_M,"{""type"":""Point"",""coordinates"":[-3.1490168057199996,37.14335688760001]}"
1_1_LT05_199034_19880612_2,,,19880612,PINIG_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.14652,37.14837]}"
1_1_LT05_199034_19880612_3,,,19880612,PINIG_LANTEIRA_H,"{""type"":""Point"",""coordinates"":[-3.1469999999999994,37.132]}"
1_1_LT05_199034_19880612_4,,,19880612,PIPIN_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.13756,37.15454]}"
1_1_LT05_199034_19880612_5,,,19880612,PIPIN_JEREZ_L,"{""type"":""Point"",""coordinates"":[-3.17767,37.18252999999999]}"
1_1_LT05_199034_19880612_6,,,19880612,PIPIN_JEREZ_M,"{""type"":""Point"",""coordinates"":[-3.1968052292599998,37.1608918758]}"
1_1_LT05_199034_19880612_7,,,19880612,PIPIN_JEREZ_H,"{""type"":""Point"",""coordinates"":[-3.1980000000000004,37.135000000000005]}"
1_1_LT05_199034_19880612_8,,,19880612,PISYL_PORTUGOS_L,"{""type"":""Point"",""coordinates"":[-3.3009300056300006,36.9560664917]}"
1_1_LT05_199034_19880612_9,,,19880612,PISYL_PORTUGOS_M,"{""type"":""Point"",""coordinates"":[-3.3036077849499996,36.9600170228]}"
1_1_LT05_199034_19880612_10,,,19880612,PISYL_PORTUGOS_H,"{""type"":""Point"",""coordinates"":[-3.3132139944999994,36.96597766679999]}"
1_1_LT05_199034_19880612_11,0.1512370187795848,0.2451204595011434,19880612,PIHAL_NACIMIENTO_L,"{""type"":""Point"",""coordinates"":[-2.6985399999999995,37.1101]}"
1_1_LT05_199034_19880612_12,,,19880612,PIHAL_RAGUA_H,"{""type"":""Point"",""coordinates"":[-3.0523200000000004,37.16982]}"
1_1_LT05_199034_19880714_0,0.18432426002656574,0.30320706191030317,19880714,PIHAL_NACIMIENTO_M,"{""type"":""Point"",""coordinates"":[-2.68648579006,37.0887117751]}"
1_1_LT05_199034_19880714_1,,,19880714,PINIG_LANTEIRA_M,"{""type"":""Point"",""coordinates"":[-3.1490168057199996,37.14335688760001]}"
1_1_LT05_199034_19880714_2,,,19880714,PINIG_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.14652,37.14837]}"
1_1_LT05_199034_19880714_3,,,19880714,PINIG_LANTEIRA_H,"{""type"":""Point"",""coordinates"":[-3.1469999999999994,37.132]}"
1_1_LT05_199034_19880714_4,,,19880714,PIPIN_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.13756,37.15454]}"
1_1_LT05_199034_19880714_5,,,19880714,PIPIN_JEREZ_L,"{""type"":""Point"",""coordinates"":[-3.17767,37.18252999999999]}"
1_1_LT05_199034_19880714_6,,,19880714,PIPIN_JEREZ_M,"{""type"":""Point"",""coordinates"":[-3.1968052292599998,37.1608918758]}"
1_1_LT05_199034_19880714_7,,,19880714,PIPIN_JEREZ_H,"{""type"":""Point"",""coordinates"":[-3.1980000000000004,37.135000000000005]}"
1_1_LT05_199034_19880714_8,,,19880714,PISYL_PORTUGOS_L,"{""type"":""Point"",""coordinates"":[-3.3009300056300006,36.9560664917]}"
1_1_LT05_199034_19880714_9,,,19880714,PISYL_PORTUGOS_M,"{""type"":""Point"",""coordinates"":[-3.3036077849499996,36.9600170228]}"
1_1_LT05_199034_19880714_10,,,19880714,PISYL_PORTUGOS_H,"{""type"":""Point"",""coordinates"":[-3.3132139944999994,36.96597766679999]}"
1_1_LT05_199034_19880714_11,0.13244933398913902,0.21893973104857864,19880714,PIHAL_NACIMIENTO_L,"{""type"":""Point"",""coordinates"":[-2.6985399999999995,37.1101]}"
1_1_LT05_199034_19880714_12,,,19880714,PIHAL_RAGUA_H,"{""type"":""Point"",""coordinates"":[-3.0523200000000004,37.16982]}"
1_1_LT05_199034_19880815_0,0.188017272400144,0.29788190818807503,19880815,PIHAL_NACIMIENTO_M,"{""type"":""Point"",""coordinates"":[-2.68648579006,37.0887117751]}"
1_1_LT05_199034_19880815_1,,,19880815,PINIG_LANTEIRA_M,"{""type"":""Point"",""coordinates"":[-3.1490168057199996,37.14335688760001]}"
1_1_LT05_199034_19880815_2,,,19880815,PINIG_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.14652,37.14837]}"
1_1_LT05_199034_19880815_3,,,19880815,PINIG_LANTEIRA_H,"{""type"":""Point"",""coordinates"":[-3.1469999999999994,37.132]}"
1_1_LT05_199034_19880815_4,,,19880815,PIPIN_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.13756,37.15454]}"
1_1_LT05_199034_19880815_5,,,19880815,PIPIN_JEREZ_L,"{""type"":""Point"",""coordinates"":[-3.17767,37.18252999999999]}"
1_1_LT05_199034_19880815_6,,,19880815,PIPIN_JEREZ_M,"{""type"":""Point"",""coordinates"":[-3.1968052292599998,37.1608918758]}"
1_1_LT05_199034_19880815_7,,,19880815,PIPIN_JEREZ_H,"{""type"":""Point"",""coordinates"":[-3.1980000000000004,37.135000000000005]}"
1_1_LT05_199034_19880815_8,,,19880815,PISYL_PORTUGOS_L,"{""type"":""Point"",""coordinates"":[-3.3009300056300006,36.9560664917]}"
1_1_LT05_199034_19880815_9,,,19880815,PISYL_PORTUGOS_M,"{""type"":""Point"",""coordinates"":[-3.3036077849499996,36.9600170228]}"
1_1_LT05_199034_19880815_10,,,19880815,PISYL_PORTUGOS_H,"{""type"":""Point"",""coordinates"":[-3.3132139944999994,36.96597766679999]}"
1_1_LT05_199034_19880815_11,0.1519593673865467,0.2403550699897577,19880815,PIHAL_NACIMIENTO_L,"{""type"":""Point"",""coordinates"":[-2.6985399999999995,37.1101]}"
1_1_LT05_199034_19880815_12,,,19880815,PIHAL_RAGUA_H,"{""type"":""Point"",""coordinates"":[-3.0523200000000004,37.16982]}"
1_1_LT05_199034_19880831_0,0.19546327169849445,0.3304141919956523,19880831,PIHAL_NACIMIENTO_M,"{""type"":""Point"",""coordinates"":[-2.68648579006,37.0887117751]}"
1_1_LT05_199034_19880831_1,,,19880831,PINIG_LANTEIRA_M,"{""type"":""Point"",""coordinates"":[-3.1490168057199996,37.14335688760001]}"
1_1_LT05_199034_19880831_2,,,19880831,PINIG_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.14652,37.14837]}"
1_1_LT05_199034_19880831_3,,,19880831,PINIG_LANTEIRA_H,"{""type"":""Point"",""coordinates"":[-3.1469999999999994,37.132]}"
1_1_LT05_199034_19880831_4,,,19880831,PIPIN_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.13756,37.15454]}"
1_1_LT05_199034_19880831_5,,,19880831,PIPIN_JEREZ_L,"{""type"":""Point"",""coordinates"":[-3.17767,37.18252999999999]}"
1_1_LT05_199034_19880831_6,,,19880831,PIPIN_JEREZ_M,"{""type"":""Point"",""coordinates"":[-3.1968052292599998,37.1608918758]}"
1_1_LT05_199034_19880831_7,,,19880831,PIPIN_JEREZ_H,"{""type"":""Point"",""coordinates"":[-3.1980000000000004,37.135000000000005]}"
1_1_LT05_199034_19880831_8,,,19880831,PISYL_PORTUGOS_L,"{""type"":""Point"",""coordinates"":[-3.3009300056300006,36.9560664917]}"
1_1_LT05_199034_19880831_9,,,19880831,PISYL_PORTUGOS_M,"{""type"":""Point"",""coordinates"":[-3.3036077849499996,36.9600170228]}"
1_1_LT05_199034_19880831_10,,,19880831,PISYL_PORTUGOS_H,"{""type"":""Point"",""coordinates"":[-3.3132139944999994,36.96597766679999]}"
1_1_LT05_199034_19880831_11,0.051753691983122324,0.1492524414484486,19880831,PIHAL_NACIMIENTO_L,"{""type"":""Point"",""coordinates"":[-2.6985399999999995,37.1101]}"
1_1_LT05_199034_19880831_12,,,19880831,PIHAL_RAGUA_H,"{""type"":""Point"",""coordinates"":[-3.0523200000000004,37.16982]}"
1_1_LT05_199034_19881119_0,0.18487858719646807,0.44948990907074754,19881119,PIHAL_NACIMIENTO_M,"{""type"":""Point"",""coordinates"":[-2.68648579006,37.0887117751]}"
1_1_LT05_199034_19881119_1,,,19881119,PINIG_LANTEIRA_M,"{""type"":""Point"",""coordinates"":[-3.1490168057199996,37.14335688760001]}"
1_1_LT05_199034_19881119_2,,,19881119,PINIG_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.14652,37.14837]}"
1_1_LT05_199034_19881119_3,,,19881119,PINIG_LANTEIRA_H,"{""type"":""Point"",""coordinates"":[-3.1469999999999994,37.132]}"
1_1_LT05_199034_19881119_4,,,19881119,PIPIN_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.13756,37.15454]}"
1_1_LT05_199034_19881119_5,,,19881119,PIPIN_JEREZ_L,"{""type"":""Point"",""coordinates"":[-3.17767,37.18252999999999]}"
1_1_LT05_199034_19881119_6,,,19881119,PIPIN_JEREZ_M,"{""type"":""Point"",""coordinates"":[-3.1968052292599998,37.1608918758]}"
1_1_LT05_199034_19881119_7,,,19881119,PIPIN_JEREZ_H,"{""type"":""Point"",""coordinates"":[-3.1980000000000004,37.135000000000005]}"
1_1_LT05_199034_19881119_8,,,19881119,PISYL_PORTUGOS_L,"{""type"":""Point"",""coordinates"":[-3.3009300056300006,36.9560664917]}"
1_1_LT05_199034_19881119_9,,,19881119,PISYL_PORTUGOS_M,"{""type"":""Point"",""coordinates"":[-3.3036077849499996,36.9600170228]}"
1_1_LT05_199034_19881119_10,,,19881119,PISYL_PORTUGOS_H,"{""type"":""Point"",""coordinates"":[-3.3132139944999994,36.96597766679999]}"
1_1_LT05_199034_19881119_11,0.19452596274779907,0.40526315789473694,19881119,PIHAL_NACIMIENTO_L,"{""type"":""Point"",""coordinates"":[-2.6985399999999995,37.1101]}"
1_1_LT05_199034_19881119_12,,,19881119,PIHAL_RAGUA_H,"{""type"":""Point"",""coordinates"":[-3.0523200000000004,37.16982]}"
1_1_LT05_199034_19881205_0,0.1724225398556699,0.4643461520547734,19881205,PIHAL_NACIMIENTO_M,"{""type"":""Point"",""coordinates"":[-2.68648579006,37.0887117751]}"
1_1_LT05_199034_19881205_1,,,19881205,PINIG_LANTEIRA_M,"{""type"":""Point"",""coordinates"":[-3.1490168057199996,37.14335688760001]}"
1_1_LT05_199034_19881205_2,,,19881205,PINIG_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.14652,37.14837]}"
1_1_LT05_199034_19881205_3,,,19881205,PINIG_LANTEIRA_H,"{""type"":""Point"",""coordinates"":[-3.1469999999999994,37.132]}"
1_1_LT05_199034_19881205_4,,,19881205,PIPIN_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.13756,37.15454]}"
1_1_LT05_199034_19881205_5,,,19881205,PIPIN_JEREZ_L,"{""type"":""Point"",""coordinates"":[-3.17767,37.18252999999999]}"
1_1_LT05_199034_19881205_6,,,19881205,PIPIN_JEREZ_M,"{""type"":""Point"",""coordinates"":[-3.1968052292599998,37.1608918758]}"
1_1_LT05_199034_19881205_7,,,19881205,PIPIN_JEREZ_H,"{""type"":""Point"",""coordinates"":[-3.1980000000000004,37.135000000000005]}"
1_1_LT05_199034_19881205_8,,,19881205,PISYL_PORTUGOS_L,"{""type"":""Point"",""coordinates"":[-3.3009300056300006,36.9560664917]}"
1_1_LT05_199034_19881205_9,,,19881205,PISYL_PORTUGOS_M,"{""type"":""Point"",""coordinates"":[-3.3036077849499996,36.9600170228]}"
1_1_LT05_199034_19881205_10,,,19881205,PISYL_PORTUGOS_H,"{""type"":""Point"",""coordinates"":[-3.3132139944999994,36.96597766679999]}"
1_1_LT05_199034_19881205_11,0.181959346650944,0.37117989022766396,19881205,PIHAL_NACIMIENTO_L,"{""type"":""Point"",""coordinates"":[-2.6985399999999995,37.1101]}"
1_1_LT05_199034_19881205_12,,,19881205,PIHAL_RAGUA_H,"{""type"":""Point"",""coordinates"":[-3.0523200000000004,37.16982]}"
1_1_LT05_199034_19881221_0,0.1546933400726248,0.4015505822530527,19881221,PIHAL_NACIMIENTO_M,"{""type"":""Point"",""coordinates"":[-2.68648579006,37.0887117751]}"
1_1_LT05_199034_19881221_1,,,19881221,PINIG_LANTEIRA_M,"{""type"":""Point"",""coordinates"":[-3.1490168057199996,37.14335688760001]}"
1_1_LT05_199034_19881221_2,,,19881221,PINIG_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.14652,37.14837]}"
1_1_LT05_199034_19881221_3,,,19881221,PINIG_LANTEIRA_H,"{""type"":""Point"",""coordinates"":[-3.1469999999999994,37.132]}"
1_1_LT05_199034_19881221_4,,,19881221,PIPIN_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.13756,37.15454]}"
1_1_LT05_199034_19881221_5,,,19881221,PIPIN_JEREZ_L,"{""type"":""Point"",""coordinates"":[-3.17767,37.18252999999999]}"
1_1_LT05_199034_19881221_6,,,19881221,PIPIN_JEREZ_M,"{""type"":""Point"",""coordinates"":[-3.1968052292599998,37.1608918758]}"
1_1_LT05_199034_19881221_7,,,19881221,PIPIN_JEREZ_H,"{""type"":""Point"",""coordinates"":[-3.1980000000000004,37.135000000000005]}"
1_1_LT05_199034_19881221_8,,,19881221,PISYL_PORTUGOS_L,"{""type"":""Point"",""coordinates"":[-3.3009300056300006,36.9560664917]}"
1_1_LT05_199034_19881221_9,,,19881221,PISYL_PORTUGOS_M,"{""type"":""Point"",""coordinates"":[-3.3036077849499996,36.9600170228]}"
1_1_LT05_199034_19881221_10,,,19881221,PISYL_PORTUGOS_H,"{""type"":""Point"",""coordinates"":[-3.3132139944999994,36.96597766679999]}"
1_1_LT05_199034_19881221_11,0.17406264831513998,0.3764170748775367,19881221,PIHAL_NACIMIENTO_L,"{""type"":""Point"",""coordinates"":[-2.6985399999999995,37.1101]}"
1_1_LT05_199034_19881221_12,,,19881221,PIHAL_RAGUA_H,"{""type"":""Point"",""coordinates"":[-3.0523200000000004,37.16982]}"
1_1_LT05_199034_19890122_0,0.16393542195604907,0.4317332441432665,19890122,PIHAL_NACIMIENTO_M,"{""type"":""Point"",""coordinates"":[-2.68648579006,37.0887117751]}"
1_1_LT05_199034_19890122_1,,,19890122,PINIG_LANTEIRA_M,"{""type"":""Point"",""coordinates"":[-3.1490168057199996,37.14335688760001]}"
1_1_LT05_199034_19890122_2,,,19890122,PINIG_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.14652,37.14837]}"
1_1_LT05_199034_19890122_3,,,19890122,PINIG_LANTEIRA_H,"{""type"":""Point"",""coordinates"":[-3.1469999999999994,37.132]}"
1_1_LT05_199034_19890122_4,,,19890122,PIPIN_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.13756,37.15454]}"
1_1_LT05_199034_19890122_5,,,19890122,PIPIN_JEREZ_L,"{""type"":""Point"",""coordinates"":[-3.17767,37.18252999999999]}"
1_1_LT05_199034_19890122_6,,,19890122,PIPIN_JEREZ_M,"{""type"":""Point"",""coordinates"":[-3.1968052292599998,37.1608918758]}"
1_1_LT05_199034_19890122_7,,,19890122,PIPIN_JEREZ_H,"{""type"":""Point"",""coordinates"":[-3.1980000000000004,37.135000000000005]}"
1_1_LT05_199034_19890122_8,,,19890122,PISYL_PORTUGOS_L,"{""type"":""Point"",""coordinates"":[-3.3009300056300006,36.9560664917]}"
1_1_LT05_199034_19890122_9,,,19890122,PISYL_PORTUGOS_M,"{""type"":""Point"",""coordinates"":[-3.3036077849499996,36.9600170228]}"
1_1_LT05_199034_19890122_10,,,19890122,PISYL_PORTUGOS_H,"{""type"":""Point"",""coordinates"":[-3.3132139944999994,36.96597766679999]}"
1_1_LT05_199034_19890122_11,0.2158156099518459,0.46284931908755284,19890122,PIHAL_NACIMIENTO_L,"{""type"":""Point"",""coordinates"":[-2.6985399999999995,37.1101]}"
1_1_LT05_199034_19890122_12,,,19890122,PIHAL_RAGUA_H,"{""type"":""Point"",""coordinates"":[-3.0523200000000004,37.16982]}"
1_1_LT05_199034_19890412_0,0.18213510917313366,0.3480262109437253,19890412,PIHAL_NACIMIENTO_M,"{""type"":""Point"",""coordinates"":[-2.68648579006,37.0887117751]}"
1_1_LT05_199034_19890412_1,,,19890412,PINIG_LANTEIRA_M,"{""type"":""Point"",""coordinates"":[-3.1490168057199996,37.14335688760001]}"
1_1_LT05_199034_19890412_2,,,19890412,PINIG_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.14652,37.14837]}"
1_1_LT05_199034_19890412_3,,,19890412,PINIG_LANTEIRA_H,"{""type"":""Point"",""coordinates"":[-3.1469999999999994,37.132]}"
1_1_LT05_199034_19890412_4,,,19890412,PIPIN_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.13756,37.15454]}"
1_1_LT05_199034_19890412_5,,,19890412,PIPIN_JEREZ_L,"{""type"":""Point"",""coordinates"":[-3.17767,37.18252999999999]}"
1_1_LT05_199034_19890412_6,,,19890412,PIPIN_JEREZ_M,"{""type"":""Point"",""coordinates"":[-3.1968052292599998,37.1608918758]}"
1_1_LT05_199034_19890412_7,,,19890412,PIPIN_JEREZ_H,"{""type"":""Point"",""coordinates"":[-3.1980000000000004,37.135000000000005]}"
1_1_LT05_199034_19890412_8,,,19890412,PISYL_PORTUGOS_L,"{""type"":""Point"",""coordinates"":[-3.3009300056300006,36.9560664917]}"
1_1_LT05_199034_19890412_9,,,19890412,PISYL_PORTUGOS_M,"{""type"":""Point"",""coordinates"":[-3.3036077849499996,36.9600170228]}"
1_1_LT05_199034_19890412_10,,,19890412,PISYL_PORTUGOS_H,"{""type"":""Point"",""coordinates"":[-3.3132139944999994,36.96597766679999]}"
1_1_LT05_199034_19890412_11,0.17424416003840568,0.3053961962379611,19890412,PIHAL_NACIMIENTO_L,"{""type"":""Point"",""coordinates"":[-2.6985399999999995,37.1101]}"
1_1_LT05_199034_19890412_12,,,19890412,PIHAL_RAGUA_H,"{""type"":""Point"",""coordinates"":[-3.0523200000000004,37.16982]}"
1_1_LT05_199034_19890615_0,0.22624645760019932,0.3643568720127052,19890615,PIHAL_NACIMIENTO_M,"{""type"":""Point"",""coordinates"":[-2.68648579006,37.0887117751]}"
1_1_LT05_199034_19890615_1,,,19890615,PINIG_LANTEIRA_M,"{""type"":""Point"",""coordinates"":[-3.1490168057199996,37.14335688760001]}"
1_1_LT05_199034_19890615_2,,,19890615,PINIG_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.14652,37.14837]}"
1_1_LT05_199034_19890615_3,,,19890615,PINIG_LANTEIRA_H,"{""type"":""Point"",""coordinates"":[-3.1469999999999994,37.132]}"
1_1_LT05_199034_19890615_4,,,19890615,PIPIN_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.13756,37.15454]}"
1_1_LT05_199034_19890615_5,,,19890615,PIPIN_JEREZ_L,"{""type"":""Point"",""coordinates"":[-3.17767,37.18252999999999]}"
1_1_LT05_199034_19890615_6,,,19890615,PIPIN_JEREZ_M,"{""type"":""Point"",""coordinates"":[-3.1968052292599998,37.1608918758]}"
1_1_LT05_199034_19890615_7,,,19890615,PIPIN_JEREZ_H,"{""type"":""Point"",""coordinates"":[-3.1980000000000004,37.135000000000005]}"
1_1_LT05_199034_19890615_8,,,19890615,PISYL_PORTUGOS_L,"{""type"":""Point"",""coordinates"":[-3.3009300056300006,36.9560664917]}"
1_1_LT05_199034_19890615_9,,,19890615,PISYL_PORTUGOS_M,"{""type"":""Point"",""coordinates"":[-3.3036077849499996,36.9600170228]}"
1_1_LT05_199034_19890615_10,,,19890615,PISYL_PORTUGOS_H,"{""type"":""Point"",""coordinates"":[-3.3132139944999994,36.96597766679999]}"
1_1_LT05_199034_19890615_11,0.1905227413047952,0.304785064910771,19890615,PIHAL_NACIMIENTO_L,"{""type"":""Point"",""coordinates"":[-2.6985399999999995,37.1101]}"
1_1_LT05_199034_19890615_12,,,19890615,PIHAL_RAGUA_H,"{""type"":""Point"",""coordinates"":[-3.0523200000000004,37.16982]}"
1_1_LT05_199034_19890701_0,0.22980141529829884,0.3711290722160287,19890701,PIHAL_NACIMIENTO_M,"{""type"":""Point"",""coordinates"":[-2.68648579006,37.0887117751]}"
1_1_LT05_199034_19890701_1,,,19890701,PINIG_LANTEIRA_M,"{""type"":""Point"",""coordinates"":[-3.1490168057199996,37.14335688760001]}"
1_1_LT05_199034_19890701_2,,,19890701,PINIG_LANTEIRA_L2,"{""type"":""Point"",""coordinates"":[-3.14652,37.14837]}"
1_1_LT05_199034_19890701_3,,,19890701,PINIG_LANTEIRA_H,"{""type"":""Point"",""coordinates"":[-3.1469999999999994,37.132]}"
