year,RW,tree,core,sp_elev,sampleid
2009,0.9,28,A,sylvestris_med,PM28A
2009,0.99,28,B,sylvestris_med,PM28B
2009,0.5,29,A,sylvestris_med,PM29A
2009,0.23,29,B,sylvestris_med,PM29B
2009,0.87,30,01,sylvestris_med,PM3001
2009,0.68,30,02,sylvestris_med,PM3002
2009,1.97,31,A,sylvestris_med,PM31A
2009,0.74,31,B,sylvestris_med,PM31B
2009,1.08,32,A,sylvestris_med,PM32A
2009,0.45,32,B,sylvestris_med,PM32B
2009,0.37,33,A,sylvestris_med,PM33A
2009,0.28,33,C,sylvestris_med,PM33C
2009,1.02,34,01,sylvestris_med,PM3401
2009,1.12,34,02,sylvestris_med,PM3402
2009,0.98,35,01,sylvestris_med,PM3501
2009,0.69,35,02,sylvestris_med,PM3502
2009,1.33,36,A,sylvestris_med,PM36A
2009,0.92,36,B,sylvestris_med,PM36B
2009,0.49,37,A,sylvestris_med,PM37A
2009,0.69,37,B,sylvestris_med,PM37B
2009,0.86,38,01,sylvestris_med,PM3801
2009,1.6,38,02,sylvestris_med,PM3802
2009,0.33,39,A,sylvestris_med,PM39A
2009,0.78,39,B,sylvestris_med,PM39B
2009,0.25,40,01,sylvestris_med,PM4001
2009,0.1,40,02,sylvestris_med,PM4002
2009,0.96,41,01,sylvestris_med,PM4101
2009,1,41,02,sylvestris_med,PM4102
2009,1.25,42,A,sylvestris_med,PM42A
2009,0.87,42,B,sylvestris_med,PM42B
2009,1.5,43,01,sylvestris_med,PM4301
2009,1.1,43,02,sylvestris_med,PM4302
2010,0.93,1,01,sylvestris_med,PM0101
2010,1.21,1,02,sylvestris_med,PM0102
2010,0.74,2,A,sylvestris_med,PM02A
2010,1.19,2,B,sylvestris_med,PM02B
2010,0.73,2,C,sylvestris_med,PM02C
2010,1.05,3,A,sylvestris_med,PM03A
2010,0.78,3,B,sylvestris_med,PM03B
2010,0.72,4,02,sylvestris_med,PM0402
2010,0.8,5,A,sylvestris_med,PM05A
2010,0.83,5,B,sylvestris_med,PM05B
2010,1.57,6,01,sylvestris_med,PM0601
2010,1.5,6,02,sylvestris_med,PM0602
2010,1.85,7,A,sylvestris_med,PM07A
2010,1.6,7,B,sylvestris_med,PM07B
2010,1.46,8,01,sylvestris_med,PM0801
2010,1.4,8,02,sylvestris_med,PM0802
2010,0.12,9,C,sylvestris_med,PM09C
2010,0.07,9,E,sylvestris_med,PM09E
2010,0.38,10,A,sylvestris_med,PM10A
2010,0.78,10,C,sylvestris_med,PM10C
2010,1.54,11,A,sylvestris_med,PM11A
2010,1.58,11,C,sylvestris_med,PM11C
2010,0.11,12,A,sylvestris_med,PM12A
2010,0.1,12,C,sylvestris_med,PM12C
2010,1.38,13,A,sylvestris_med,PM13A
2010,1.66,13,B,sylvestris_med,PM13B
2010,0.82,14,01,sylvestris_med,PM1401
2010,0.68,14,02,sylvestris_med,PM1402
2010,1.41,15,A,sylvestris_med,PM15A
2010,0.86,15,B,sylvestris_med,PM15B
2010,1.81,15,C,sylvestris_med,PM15C
2010,0.39,16,01,sylvestris_med,PM1601
2010,0.51,16,02,sylvestris_med,PM1602
2010,0.41,17,A,sylvestris_med,PM17A
2010,0.36,17,B,sylvestris_med,PM17B
2010,1.42,18,01,sylvestris_med,PM1801
2010,0.98,18,02,sylvestris_med,PM1802
2010,1.85,19,A,sylvestris_med,PM19A
2010,1.46,19,B,sylvestris_med,PM19B
2010,1.45,20,A,sylvestris_med,PM20A
2010,0.86,20,B,sylvestris_med,PM20B
2010,0.22,21,01,sylvestris_med,PM2101
2010,0.63,21,02,sylvestris_med,PM2102
2010,0.87,22,01,sylvestris_med,PM2201
2010,1.1,22,02,sylvestris_med,PM2202
2010,0.68,23,B,sylvestris_med,PM23B
2010,0.54,23,C,sylvestris_med,PM23C
2010,0.61,24,01,sylvestris_med,PM2401
2010,0.41,24,02b,sylvestris_med,PM2402b
2010,1.89,26,A,sylvestris_med,PM26A
2010,1.37,26,B,sylvestris_med,PM26B
2010,0.96,27,A,sylvestris_med,PM27A
2010,0.94,27,B,sylvestris_med,PM27B
2010,0.92,28,A,sylvestris_med,PM28A
2010,0.91,28,B,sylvestris_med,PM28B
2010,0.4,29,A,sylvestris_med,PM29A
2010,0.07,29,B,sylvestris_med,PM29B
2010,0.78,30,01,sylvestris_med,PM3001
2010,0.46,30,02,sylvestris_med,PM3002
2010,1.66,31,A,sylvestris_med,PM31A
2010,1.39,31,B,sylvestris_med,PM31B
2010,1.12,32,A,sylvestris_med,PM32A
2010,0.39,32,B,sylvestris_med,PM32B
2010,0.49,33,A,sylvestris_med,PM33A
2010,0.42,33,C,sylvestris_med,PM33C
2010,0.79,34,01,sylvestris_med,PM3401
2010,0.83,34,02,sylvestris_med,PM3402
2010,0.8,35,01,sylvestris_med,PM3501
2010,0.68,35,02,sylvestris_med,PM3502
2010,1.1,36,A,sylvestris_med,PM36A
2010,0.83,36,B,sylvestris_med,PM36B
2010,0.56,37,A,sylvestris_med,PM37A
2010,0.78,37,B,sylvestris_med,PM37B
2010,1.07,38,01,sylvestris_med,PM3801
2010,1.94,38,02,sylvestris_med,PM3802
2010,0.21,39,A,sylvestris_med,PM39A
2010,0.55,39,B,sylvestris_med,PM39B
2010,0.13,40,01,sylvestris_med,PM4001
2010,0.05,40,02,sylvestris_med,PM4002
2010,0.78,41,01,sylvestris_med,PM4101
2010,0.7,41,02,sylvestris_med,PM4102
2010,1.17,42,A,sylvestris_med,PM42A
2010,0.62,42,B,sylvestris_med,PM42B
2010,2.38,43,01,sylvestris_med,PM4301
2010,1.14,43,02,sylvestris_med,PM4302
2011,1.17,1,01,sylvestris_med,PM0101
2011,0.97,1,02,sylvestris_med,PM0102
2011,1.04,2,A,sylvestris_med,PM02A
2011,1.2,2,B,sylvestris_med,PM02B
2011,0.77,2,C,sylvestris_med,PM02C
2011,0.85,3,A,sylvestris_med,PM03A
2011,0.97,3,B,sylvestris_med,PM03B
2011,0.81,4,02,sylvestris_med,PM0402
2011,1.46,5,A,sylvestris_med,PM05A
2011,1.23,5,B,sylvestris_med,PM05B
2011,1.85,6,01,sylvestris_med,PM0601
2011,2.47,6,02,sylvestris_med,PM0602
2011,2.5,7,A,sylvestris_med,PM07A
2011,1.62,7,B,sylvestris_med,PM07B
2011,1.69,8,01,sylvestris_med,PM0801
2011,1.47,8,02,sylvestris_med,PM0802
2011,0.2,9,C,sylvestris_med,PM09C
2011,0.15,9,E,sylvestris_med,PM09E
2011,0.73,10,A,sylvestris_med,PM10A
2011,1.06,10,C,sylvestris_med,PM10C
2011,1.48,11,A,sylvestris_med,PM11A
2011,1.66,11,C,sylvestris_med,PM11C
2011,0.14,12,A,sylvestris_med,PM12A
2011,0.09,12,C,sylvestris_med,PM12C
2011,1.67,13,A,sylvestris_med,PM13A
2011,1.82,13,B,sylvestris_med,PM13B
2011,0.82,14,01,sylvestris_med,PM1401
2011,0.71,14,02,sylvestris_med,PM1402
2011,1.95,15,A,sylvestris_med,PM15A
2011,0.86,15,B,sylvestris_med,PM15B
2011,2.48,15,C,sylvestris_med,PM15C
2011,0.49,16,01,sylvestris_med,PM1601
2011,0.49,16,02,sylvestris_med,PM1602
2011,0.49,17,A,sylvestris_med,PM17A
2011,0.23,17,B,sylvestris_med,PM17B
2011,1.9,18,01,sylvestris_med,PM1801
2011,1.56,18,02,sylvestris_med,PM1802
2011,2.35,19,A,sylvestris_med,PM19A
2011,2.35,19,B,sylvestris_med,PM19B
2011,1.97,20,A,sylvestris_med,PM20A
2011,1,20,B,sylvestris_med,PM20B
2011,0.24,21,01,sylvestris_med,PM2101
2011,0.65,21,02,sylvestris_med,PM2102
2011,1,22,01,sylvestris_med,PM2201
2011,1.43,22,02,sylvestris_med,PM2202
2011,1.32,23,B,sylvestris_med,PM23B
2011,1.01,23,C,sylvestris_med,PM23C
2011,0.55,24,01,sylvestris_med,PM2401
2011,0.69,24,02b,sylvestris_med,PM2402b
2011,2.23,26,A,sylvestris_med,PM26A
2011,1.66,26,B,sylvestris_med,PM26B
2011,1.2,27,A,sylvestris_med,PM27A
2011,1.09,27,B,sylvestris_med,PM27B
2011,1.2,28,A,sylvestris_med,PM28A
2011,0.95,28,B,sylvestris_med,PM28B
2011,0.3,29,A,sylvestris_med,PM29A
2011,0.09,29,B,sylvestris_med,PM29B
2011,1.22,30,01,sylvestris_med,PM3001
2011,0.69,30,02,sylvestris_med,PM3002
2011,1.87,31,A,sylvestris_med,PM31A
2011,1.27,31,B,sylvestris_med,PM31B
2011,1.51,32,A,sylvestris_med,PM32A
2011,0.43,32,B,sylvestris_med,PM32B
2011,0.24,33,A,sylvestris_med,PM33A
2011,0.31,33,C,sylvestris_med,PM33C
2011,1.75,34,01,sylvestris_med,PM3401
2011,1.61,34,02,sylvestris_med,PM3402
2011,0.8,35,01,sylvestris_med,PM3501
2011,0.76,35,02,sylvestris_med,PM3502
2011,1.6,36,A,sylvestris_med,PM36A
2011,1.08,36,B,sylvestris_med,PM36B
2011,1.01,37,A,sylvestris_med,PM37A
2011,1.35,37,B,sylvestris_med,PM37B
2011,1.08,38,01,sylvestris_med,PM3801
2011,2.48,38,02,sylvestris_med,PM3802
2011,0.23,39,A,sylvestris_med,PM39A
2011,0.95,39,B,sylvestris_med,PM39B
2011,0.31,40,01,sylvestris_med,PM4001
2011,0.15,40,02,sylvestris_med,PM4002
2011,1.05,41,01,sylvestris_med,PM4101
2011,0.94,41,02,sylvestris_med,PM4102
2011,2.23,42,A,sylvestris_med,PM42A
2011,1.1,42,B,sylvestris_med,PM42B
2011,2.89,43,01,sylvestris_med,PM4301
2011,1.42,43,02,sylvestris_med,PM4302
2012,0.42,1,01,sylvestris_med,PM0101
2012,0.48,1,02,sylvestris_med,PM0102
2012,0.21,2,A,sylvestris_med,PM02A
2012,0.32,2,B,sylvestris_med,PM02B
2012,0.25,2,C,sylvestris_med,PM02C
2012,0.53,3,A,sylvestris_med,PM03A
2012,0.24,3,B,sylvestris_med,PM03B
2012,0.3,4,02,sylvestris_med,PM0402
2012,0.39,5,A,sylvestris_med,PM05A
2012,0.45,5,B,sylvestris_med,PM05B
2012,0.68,6,01,sylvestris_med,PM0601
2012,0.89,6,02,sylvestris_med,PM0602
2012,0.88,7,A,sylvestris_med,PM07A
2012,0.51,7,B,sylvestris_med,PM07B
2012,0.75,8,01,sylvestris_med,PM0801
2012,0.37,8,02,sylvestris_med,PM0802
2012,0.07,9,C,sylvestris_med,PM09C
2012,0.07,9,E,sylvestris_med,PM09E
2012,0.29,10,A,sylvestris_med,PM10A
2012,0.36,10,C,sylvestris_med,PM10C
2012,0.7,11,A,sylvestris_med,PM11A
2012,0.68,11,C,sylvestris_med,PM11C
2012,0.1,12,A,sylvestris_med,PM12A
2012,0.14,12,C,sylvestris_med,PM12C
2012,0.55,13,A,sylvestris_med,PM13A
2012,1.21,13,B,sylvestris_med,PM13B
2012,0.47,14,01,sylvestris_med,PM1401
2012,0.29,14,02,sylvestris_med,PM1402
2012,0.55,15,A,sylvestris_med,PM15A
2012,0.22,15,B,sylvestris_med,PM15B
2012,0.84,15,C,sylvestris_med,PM15C
2012,0.14,16,01,sylvestris_med,PM1601
2012,0.13,16,02,sylvestris_med,PM1602
2012,0.2,17,A,sylvestris_med,PM17A
2012,0.08,17,B,sylvestris_med,PM17B
2012,0.91,18,01,sylvestris_med,PM1801
2012,0.87,18,02,sylvestris_med,PM1802
2012,1.12,19,A,sylvestris_med,PM19A
2012,0.53,19,B,sylvestris_med,PM19B
2012,0.51,20,A,sylvestris_med,PM20A
2012,0.34,20,B,sylvestris_med,PM20B
2012,0.08,21,01,sylvestris_med,PM2101
2012,0.22,21,02,sylvestris_med,PM2102
2012,0.39,22,01,sylvestris_med,PM2201
2012,0.17,22,02,sylvestris_med,PM2202
2012,0.54,23,B,sylvestris_med,PM23B
2012,0.48,23,C,sylvestris_med,PM23C
2012,0.22,24,01,sylvestris_med,PM2401
2012,0.26,24,02b,sylvestris_med,PM2402b
2012,0.87,26,A,sylvestris_med,PM26A
2012,0.69,26,B,sylvestris_med,PM26B
2012,0.66,27,A,sylvestris_med,PM27A
2012,0.5,27,B,sylvestris_med,PM27B
2012,0.51,28,A,sylvestris_med,PM28A
2012,0.31,28,B,sylvestris_med,PM28B
2012,0.05,29,A,sylvestris_med,PM29A
2012,0.01,29,B,sylvestris_med,PM29B
2012,0.3,30,01,sylvestris_med,PM3001
2012,0.09,30,02,sylvestris_med,PM3002
2012,0.42,31,A,sylvestris_med,PM31A
2012,0.58,31,B,sylvestris_med,PM31B
2012,0.27,32,A,sylvestris_med,PM32A
2012,0.08,32,B,sylvestris_med,PM32B
2012,0.03,33,A,sylvestris_med,PM33A
2012,0.03,33,C,sylvestris_med,PM33C
2012,1.05,34,01,sylvestris_med,PM3401
2012,0.77,34,02,sylvestris_med,PM3402
2012,0.55,35,01,sylvestris_med,PM3501
2012,0.35,35,02,sylvestris_med,PM3502
2012,0.69,36,A,sylvestris_med,PM36A
2012,0.57,36,B,sylvestris_med,PM36B
2012,0.52,37,A,sylvestris_med,PM37A
2012,0.53,37,B,sylvestris_med,PM37B
2012,0.4,38,01,sylvestris_med,PM3801
2012,0.94,38,02,sylvestris_med,PM3802
2012,0.12,39,A,sylvestris_med,PM39A
2012,0.24,39,B,sylvestris_med,PM39B
2012,0.19,40,01,sylvestris_med,PM4001
2012,0.04,40,02,sylvestris_med,PM4002
2012,0.41,41,01,sylvestris_med,PM4101
2012,0.19,41,02,sylvestris_med,PM4102
2012,0.56,42,A,sylvestris_med,PM42A
2012,0.19,42,B,sylvestris_med,PM42B
2012,0.54,43,01,sylvestris_med,PM4301
2012,0.52,43,02,sylvestris_med,PM4302
2013,0.87,1,01,sylvestris_med,PM0101
2013,1.15,1,02,sylvestris_med,PM0102
2013,0.85,2,A,sylvestris_med,PM02A
2013,1.6,2,B,sylvestris_med,PM02B
2013,0.85,2,C,sylvestris_med,PM02C
2013,1.26,3,A,sylvestris_med,PM03A
2013,0.97,3,B,sylvestris_med,PM03B
2013,0.71,4,02,sylvestris_med,PM0402
2013,1.28,5,A,sylvestris_med,PM05A
2013,0.86,5,B,sylvestris_med,PM05B
2013,1.99,6,01,sylvestris_med,PM0601
2013,1.83,6,02,sylvestris_med,PM0602
2013,2.9,7,A,sylvestris_med,PM07A
2013,1.84,7,B,sylvestris_med,PM07B
2013,1.77,8,01,sylvestris_med,PM0801
2013,1.12,8,02,sylvestris_med,PM0802
2013,0.17,9,C,sylvestris_med,PM09C
2013,0.05,9,E,sylvestris_med,PM09E
2013,0.82,10,A,sylvestris_med,PM10A
2013,0.52,10,C,sylvestris_med,PM10C
2013,1.58,11,A,sylvestris_med,PM11A
2013,1.93,11,C,sylvestris_med,PM11C
2013,0.08,12,A,sylvestris_med,PM12A
2013,1.9,13,A,sylvestris_med,PM13A
2013,2.92,13,B,sylvestris_med,PM13B
2013,1.07,14,01,sylvestris_med,PM1401
2013,0.84,14,02,sylvestris_med,PM1402
2013,1.82,15,A,sylvestris_med,PM15A
2013,0.84,15,B,sylvestris_med,PM15B
2013,2.2,15,C,sylvestris_med,PM15C
2013,0.28,16,01,sylvestris_med,PM1601
2013,0.4,16,02,sylvestris_med,PM1602
2013,0.42,17,A,sylvestris_med,PM17A
2013,0.25,17,B,sylvestris_med,PM17B
2013,1.6,18,01,sylvestris_med,PM1801
2013,1.58,18,02,sylvestris_med,PM1802
2013,2.25,19,A,sylvestris_med,PM19A
2013,2.35,19,B,sylvestris_med,PM19B
2013,2.43,20,A,sylvestris_med,PM20A
2013,1.2,20,B,sylvestris_med,PM20B
2013,0.27,21,01,sylvestris_med,PM2101
2013,0.64,21,02,sylvestris_med,PM2102
2013,1.14,22,01,sylvestris_med,PM2201
2013,0.29,22,02,sylvestris_med,PM2202
2013,1.61,23,B,sylvestris_med,PM23B
2013,1.27,23,C,sylvestris_med,PM23C
2013,1.2,24,01,sylvestris_med,PM2401
2013,0.96,24,02b,sylvestris_med,PM2402b
2013,2.62,26,A,sylvestris_med,PM26A
2013,1.84,26,B,sylvestris_med,PM26B
2013,1.71,27,A,sylvestris_med,PM27A
2013,1.61,27,B,sylvestris_med,PM27B
2013,1.18,28,A,sylvestris_med,PM28A
2013,1.3,28,B,sylvestris_med,PM28B
2013,0.27,29,A,sylvestris_med,PM29A
2013,0.06,29,B,sylvestris_med,PM29B
2013,1.26,30,01,sylvestris_med,PM3001
2013,0.73,30,02,sylvestris_med,PM3002
2013,2.21,31,A,sylvestris_med,PM31A
2013,1.83,31,B,sylvestris_med,PM31B
2013,1.23,32,A,sylvestris_med,PM32A
2013,0.51,32,B,sylvestris_med,PM32B
2013,0.38,33,A,sylvestris_med,PM33A
2013,0.36,33,C,sylvestris_med,PM33C
2013,3.95,34,01,sylvestris_med,PM3401
2013,2.43,34,02,sylvestris_med,PM3402
2013,1.34,35,01,sylvestris_med,PM3501
2013,1.16,35,02,sylvestris_med,PM3502
2013,1.12,36,A,sylvestris_med,PM36A
2013,1.49,36,B,sylvestris_med,PM36B
2013,0.58,37,A,sylvestris_med,PM37A
2013,0.89,37,B,sylvestris_med,PM37B
2013,0.51,38,01,sylvestris_med,PM3801
2013,2.25,38,02,sylvestris_med,PM3802
2013,0.35,39,A,sylvestris_med,PM39A
2013,1.17,39,B,sylvestris_med,PM39B
2013,0.22,40,01,sylvestris_med,PM4001
2013,0.19,40,02,sylvestris_med,PM4002
2013,0.77,41,01,sylvestris_med,PM4101
2013,0.69,41,02,sylvestris_med,PM4102
2013,2.11,42,A,sylvestris_med,PM42A
2013,0.9,42,B,sylvestris_med,PM42B
2013,1.58,43,01,sylvestris_med,PM4301
2013,1.26,43,02,sylvestris_med,PM4302
2014,0.97,1,01,sylvestris_med,PM0101
2014,0.73,1,02,sylvestris_med,PM0102
2014,0.49,2,A,sylvestris_med,PM02A
2014,0.61,2,B,sylvestris_med,PM02B
2014,0.53,2,C,sylvestris_med,PM02C
2014,0.73,3,A,sylvestris_med,PM03A
2014,0.65,3,B,sylvestris_med,PM03B
2014,0.61,4,02,sylvestris_med,PM0402
2014,0.92,5,A,sylvestris_med,PM05A
2014,0.7,5,B,sylvestris_med,PM05B
2014,1.41,6,01,sylvestris_med,PM0601
2014,1.46,6,02,sylvestris_med,PM0602
2014,1.77,7,A,sylvestris_med,PM07A
2014,1,7,B,sylvestris_med,PM07B
2014,1.13,8,01,sylvestris_med,PM0801
2014,0.85,8,02,sylvestris_med,PM0802
2014,0.31,10,A,sylvestris_med,PM10A
2014,0.35,10,C,sylvestris_med,PM10C
2014,1.3,11,A,sylvestris_med,PM11A
2014,1.07,11,C,sylvestris_med,PM11C
2014,0.11,12,A,sylvestris_med,PM12A
2014,1.17,13,A,sylvestris_med,PM13A
2014,1.41,13,B,sylvestris_med,PM13B
2014,0.81,14,01,sylvestris_med,PM1401
2014,0.63,14,02,sylvestris_med,PM1402
2014,1.19,15,A,sylvestris_med,PM15A
2014,1,15,B,sylvestris_med,PM15B
2014,0.98,15,C,sylvestris_med,PM15C
2014,0.24,16,01,sylvestris_med,PM1601
2014,0.27,16,02,sylvestris_med,PM1602
2014,0.21,17,A,sylvestris_med,PM17A
2014,0.15,17,B,sylvestris_med,PM17B
2014,0.83,18,01,sylvestris_med,PM1801
2014,1.09,18,02,sylvestris_med,PM1802
2014,1,19,A,sylvestris_med,PM19A
2014,1.37,19,B,sylvestris_med,PM19B
2014,1.3,20,A,sylvestris_med,PM20A
2014,0.65,20,B,sylvestris_med,PM20B
2014,0.21,21,01,sylvestris_med,PM2101
2014,0.52,21,02,sylvestris_med,PM2102
2014,0.78,22,01,sylvestris_med,PM2201
2014,0.18,22,02,sylvestris_med,PM2202
2014,0.77,23,B,sylvestris_med,PM23B
2014,0.53,23,C,sylvestris_med,PM23C
2014,0.89,24,01,sylvestris_med,PM2401
2014,0.54,24,02b,sylvestris_med,PM2402b
2014,1.11,26,A,sylvestris_med,PM26A
2014,1.23,26,B,sylvestris_med,PM26B
2014,0.9,27,A,sylvestris_med,PM27A
2014,0.89,27,B,sylvestris_med,PM27B
2014,0.61,28,A,sylvestris_med,PM28A
2014,0.68,28,B,sylvestris_med,PM28B
2014,0.1,29,A,sylvestris_med,PM29A
2014,0.03,29,B,sylvestris_med,PM29B
2014,0.55,30,01,sylvestris_med,PM3001
2014,0.54,30,02,sylvestris_med,PM3002
2014,1.24,31,A,sylvestris_med,PM31A
2014,1.3,31,B,sylvestris_med,PM31B
2014,0.48,32,A,sylvestris_med,PM32A
2014,0.16,32,B,sylvestris_med,PM32B
2014,0.17,33,A,sylvestris_med,PM33A
2014,0.12,33,C,sylvestris_med,PM33C
2014,1.53,34,01,sylvestris_med,PM3401
2014,0.92,34,02,sylvestris_med,PM3402
2014,0.72,35,01,sylvestris_med,PM3501
2014,0.67,35,02,sylvestris_med,PM3502
2014,0.9,36,A,sylvestris_med,PM36A
2014,1.12,36,B,sylvestris_med,PM36B
2014,0.43,37,A,sylvestris_med,PM37A
2014,0.58,37,B,sylvestris_med,PM37B
2014,1.21,38,02,sylvestris_med,PM3802
2014,0.21,39,A,sylvestris_med,PM39A
2014,0.48,39,B,sylvestris_med,PM39B
2014,0.28,40,01,sylvestris_med,PM4001
2014,0.15,40,02,sylvestris_med,PM4002
2014,0.82,41,01,sylvestris_med,PM4101
2014,0.69,41,02,sylvestris_med,PM4102
2014,1.5,42,A,sylvestris_med,PM42A
2014,0.57,42,B,sylvestris_med,PM42B
2014,0.76,43,01,sylvestris_med,PM4301
2014,0.84,43,02,sylvestris_med,PM4302
2015,0.64,1,01,sylvestris_med,PM0101
2015,0.61,1,02,sylvestris_med,PM0102
2015,0.37,2,A,sylvestris_med,PM02A
2015,0.53,2,B,sylvestris_med,PM02B
2015,0.51,2,C,sylvestris_med,PM02C
2015,0.74,3,A,sylvestris_med,PM03A
2015,0.41,3,B,sylvestris_med,PM03B
2015,0.48,4,02,sylvestris_med,PM0402
2015,0.41,5,A,sylvestris_med,PM05A
2015,0.28,5,B,sylvestris_med,PM05B
2015,1.11,6,01,sylvestris_med,PM0601
2015,0.91,6,02,sylvestris_med,PM0602
2015,1.17,7,A,sylvestris_med,PM07A
2015,0.66,7,B,sylvestris_med,PM07B
2015,0.77,8,01,sylvestris_med,PM0801
2015,0.69,8,02,sylvestris_med,PM0802
2015,0.22,10,A,sylvestris_med,PM10A
2015,0.32,10,C,sylvestris_med,PM10C
2015,0.76,11,A,sylvestris_med,PM11A
2015,0.51,11,C,sylvestris_med,PM11C
2015,0.72,13,A,sylvestris_med,PM13A
2015,0.97,13,B,sylvestris_med,PM13B
2015,0.55,14,01,sylvestris_med,PM1401
2015,0.41,14,02,sylvestris_med,PM1402
2015,0.57,15,A,sylvestris_med,PM15A
2015,0.6,15,B,sylvestris_med,PM15B
2015,0.66,15,C,sylvestris_med,PM15C
2015,0.23,16,01,sylvestris_med,PM1601
2015,0.28,16,02,sylvestris_med,PM1602
2015,0.19,17,A,sylvestris_med,PM17A
2015,0.13,17,B,sylvestris_med,PM17B
2015,0.6,18,01,sylvestris_med,PM1801
2015,0.7,18,02,sylvestris_med,PM1802
2015,0.88,19,A,sylvestris_med,PM19A
2015,0.59,19,B,sylvestris_med,PM19B
2015,1.23,20,A,sylvestris_med,PM20A
2015,0.43,20,B,sylvestris_med,PM20B
2015,0.1,21,01,sylvestris_med,PM2101
2015,0.29,21,02,sylvestris_med,PM2102
2015,0.59,22,01,sylvestris_med,PM2201
2015,0.44,22,02,sylvestris_med,PM2202
2015,0.26,23,B,sylvestris_med,PM23B
2015,0.22,23,C,sylvestris_med,PM23C
2015,0.33,24,01,sylvestris_med,PM2401
2015,0.29,24,02b,sylvestris_med,PM2402b
2015,0.94,26,A,sylvestris_med,PM26A
2015,0.89,26,B,sylvestris_med,PM26B
2015,0.66,27,A,sylvestris_med,PM27A
2015,0.72,27,B,sylvestris_med,PM27B
2015,0.33,28,A,sylvestris_med,PM28A
2015,0.62,28,B,sylvestris_med,PM28B
2015,0.12,29,A,sylvestris_med,PM29A
2015,0.03,29,B,sylvestris_med,PM29B
2015,0.33,30,01,sylvestris_med,PM3001
2015,0.73,30,02,sylvestris_med,PM3002
2015,1.28,31,A,sylvestris_med,PM31A
2015,0.97,31,B,sylvestris_med,PM31B
2015,0.41,32,A,sylvestris_med,PM32A
2015,0.17,32,B,sylvestris_med,PM32B
2015,0.06,33,A,sylvestris_med,PM33A
2015,0.08,33,C,sylvestris_med,PM33C
2015,0.77,34,01,sylvestris_med,PM3401
2015,0.61,34,02,sylvestris_med,PM3402
2015,0.66,35,01,sylvestris_med,PM3501
2015,0.55,35,02,sylvestris_med,PM3502
2015,0.52,36,A,sylvestris_med,PM36A
2015,0.65,36,B,sylvestris_med,PM36B
2015,0.26,37,A,sylvestris_med,PM37A
2015,0.36,37,B,sylvestris_med,PM37B
2015,0.72,38,02,sylvestris_med,PM3802
2015,0.19,39,A,sylvestris_med,PM39A
2015,0.29,39,B,sylvestris_med,PM39B
2015,0.24,40,01,sylvestris_med,PM4001
2015,0.14,40,02,sylvestris_med,PM4002
2015,0.58,41,01,sylvestris_med,PM4101
2015,0.38,41,02,sylvestris_med,PM4102
2015,1.07,42,A,sylvestris_med,PM42A
2015,0.39,42,B,sylvestris_med,PM42B
2015,0.82,43,01,sylvestris_med,PM4301
2015,0.64,43,02,sylvestris_med,PM4302
2016,0.5,1,01,sylvestris_med,PM0101
2016,0.51,1,02,sylvestris_med,PM0102
2016,0.39,2,A,sylvestris_med,PM02A
2016,0.66,2,B,sylvestris_med,PM02B
2016,0.43,2,C,sylvestris_med,PM02C
2016,0.6,3,A,sylvestris_med,PM03A
2016,0.56,3,B,sylvestris_med,PM03B
2016,0.48,4,02,sylvestris_med,PM0402
2016,0.4,5,A,sylvestris_med,PM05A
2016,0.26,5,B,sylvestris_med,PM05B
2016,1.03,6,01,sylvestris_med,PM0601
2016,0.86,6,02,sylvestris_med,PM0602
2016,0.95,7,A,sylvestris_med,PM07A
2016,0.85,7,B,sylvestris_med,PM07B
2016,0.66,8,01,sylvestris_med,PM0801
2016,0.55,8,02,sylvestris_med,PM0802
2016,0.25,10,A,sylvestris_med,PM10A
2016,0.25,10,C,sylvestris_med,PM10C
2016,0.71,11,A,sylvestris_med,PM11A
2016,0.39,11,C,sylvestris_med,PM11C
2016,0.53,13,A,sylvestris_med,PM13A
2016,0.69,13,B,sylvestris_med,PM13B
2016,0.6,14,01,sylvestris_med,PM1401
2016,0.29,14,02,sylvestris_med,PM1402
2016,0.69,15,A,sylvestris_med,PM15A
2016,0.52,15,B,sylvestris_med,PM15B
2016,0.66,15,C,sylvestris_med,PM15C
2016,0.3,16,01,sylvestris_med,PM1601
2016,0.31,16,02,sylvestris_med,PM1602
2016,0.11,17,A,sylvestris_med,PM17A
2016,0.16,17,B,sylvestris_med,PM17B
2016,0.67,18,01,sylvestris_med,PM1801
2016,0.67,18,02,sylvestris_med,PM1802
2016,0.54,19,A,sylvestris_med,PM19A
2016,0.4,19,B,sylvestris_med,PM19B
2016,0.5,20,A,sylvestris_med,PM20A
2016,0.37,20,B,sylvestris_med,PM20B
2016,0.24,21,01,sylvestris_med,PM2101
2016,0.32,21,02,sylvestris_med,PM2102
2016,0.69,22,01,sylvestris_med,PM2201
2016,0.58,22,02,sylvestris_med,PM2202
2016,0.19,23,B,sylvestris_med,PM23B
2016,0.19,23,C,sylvestris_med,PM23C
2016,0.57,24,01,sylvestris_med,PM2401
2016,0.25,24,02b,sylvestris_med,PM2402b
2016,0.86,26,A,sylvestris_med,PM26A
2016,0.83,26,B,sylvestris_med,PM26B
2016,0.63,27,A,sylvestris_med,PM27A
2016,0.67,27,B,sylvestris_med,PM27B
2016,0.28,28,A,sylvestris_med,PM28A
